"date","gdp_value","value"
"1999-10-01","9501.6","4.1"
"1999-10-01","9507.9","4.1"
"1999-10-01","9559.7","4.1"
"1999-10-01","9522.5","4.1"
"1999-10-01","9516.4","4.1"
"1999-10-01","9519.5","4.1"
"1999-10-01","9607.7","4.1"
"1999-10-01","9932.3","4.1"
"1999-10-01","9926.1","4.1"
"1999-10-01","9926.101","4.1"
"1999-10-01","9899.378","4.1"
"2000-01-01","9697.2","4"
"2000-01-01","9697.6","4"
"2000-01-01","9707","4"
"2000-01-01","9752.7","4"
"2000-01-01","9668.7","4"
"2000-01-01","9649.5","4"
"2000-01-01","9629.4","4"
"2000-01-01","9709.5","4"
"2000-01-01","10036.1","4"
"2000-01-01","10031","4"
"2000-01-01","10031.030999999999","4"
"2000-01-01","10002.857","4"
"2000-04-01","9937.3","3.8"
"2000-04-01","9937.3","3.9"
"2000-04-01","9937.3","4"
"2000-04-01","9937.3","3.9"
"2000-04-01","9942.9","3.8"
"2000-04-01","9942.9","3.9"
"2000-04-01","9942.9","4"
"2000-04-01","9942.9","3.9"
"2000-04-01","9945.7","3.8"
"2000-04-01","9945.7","3.9"
"2000-04-01","9945.7","4"
"2000-04-01","9945.7","3.9"
"2000-04-01","9857.6","3.8"
"2000-04-01","9857.6","3.9"
"2000-04-01","9857.6","4"
"2000-04-01","9857.6","3.9"
"2000-04-01","9820.7","3.8"
"2000-04-01","9820.7","3.9"
"2000-04-01","9820.7","4"
"2000-04-01","9820.7","3.9"
"2000-04-01","9822.8","3.8"
"2000-04-01","9822.8","3.9"
"2000-04-01","9822.8","4"
"2000-04-01","9822.8","3.9"
"2000-04-01","9949.1","3.8"
"2000-04-01","9949.1","3.9"
"2000-04-01","9949.1","4"
"2000-04-01","9949.1","3.9"
"2000-04-01","10283.7","3.8"
"2000-04-01","10283.7","3.9"
"2000-04-01","10283.7","4"
"2000-04-01","10283.7","3.9"
"2000-04-01","10278.3","3.8"
"2000-04-01","10278.3","3.9"
"2000-04-01","10278.3","4"
"2000-04-01","10278.3","3.9"
"2000-04-01","10278.34","3.8"
"2000-04-01","10278.34","3.9"
"2000-04-01","10278.34","4"
"2000-04-01","10278.34","3.9"
"2000-04-01","10247.679","3.8"
"2000-04-01","10247.679","3.9"
"2000-04-01","10247.679","4"
"2000-04-01","10247.679","3.9"
"2000-07-01","10063.3","4"
"2000-07-01","10063.3","4.1"
"2000-07-01","10063.3","4"
"2000-07-01","10052.2","4"
"2000-07-01","10052.2","4.1"
"2000-07-01","10052.2","4"
"2000-07-01","10039.4","4"
"2000-07-01","10039.4","4.1"
"2000-07-01","10039.4","4"
"2000-07-01","9937.5","4"
"2000-07-01","9937.5","4.1"
"2000-07-01","9937.5","4"
"2000-07-01","9874.8","4"
"2000-07-01","9874.8","4.1"
"2000-07-01","9874.8","4"
"2000-07-01","9862.1","4"
"2000-07-01","9862.1","4.1"
"2000-07-01","9862.1","4"
"2000-07-01","10017.5","4"
"2000-07-01","10017.5","4.1"
"2000-07-01","10017.5","4"
"2000-07-01","10363.8","4"
"2000-07-01","10363.8","4.1"
"2000-07-01","10363.8","4"
"2000-07-01","10357.4","4"
"2000-07-01","10357.4","4.1"
"2000-07-01","10357.4","4"
"2000-07-01","10357.445","4"
"2000-07-01","10357.445","4.1"
"2000-07-01","10357.445","4"
"2000-07-01","10319.825","4"
"2000-07-01","10319.825","4.1"
"2000-07-01","10319.825","4"
"2000-10-01","10125","3.9"
"2000-10-01","10112.8","3.9"
"2000-10-01","10114.4","3.9"
"2000-10-01","10027.9","3.9"
"2000-10-01","9953.6","3.9"
"2000-10-01","10129.8","3.9"
"2000-10-01","10475.3","3.9"
"2000-10-01","10472.3","3.9"
"2000-10-01","10472.285","3.9"
"2000-10-01","10439.025","3.9"
"2001-01-01","10243.6","4.2"
"2001-01-01","10243.6","4.1"
"2001-01-01","10243.6","4.2"
"2001-01-01","10229.4","4.2"
"2001-01-01","10229.4","4.1"
"2001-01-01","10229.4","4.2"
"2001-01-01","10226.8","4.2"
"2001-01-01","10226.8","4.1"
"2001-01-01","10226.8","4.2"
"2001-01-01","10141.7","4.2"
"2001-01-01","10141.7","4.1"
"2001-01-01","10141.7","4.2"
"2001-01-01","10028.1","4.2"
"2001-01-01","10028.1","4.1"
"2001-01-01","10028.1","4.2"
"2001-01-01","10024.8","4.2"
"2001-01-01","10024.8","4.1"
"2001-01-01","10024.8","4.2"
"2001-01-01","10021.5","4.2"
"2001-01-01","10021.5","4.1"
"2001-01-01","10021.5","4.2"
"2001-01-01","10165.1","4.2"
"2001-01-01","10165.1","4.1"
"2001-01-01","10165.1","4.2"
"2001-01-01","10512.5","4.2"
"2001-01-01","10512.5","4.1"
"2001-01-01","10512.5","4.2"
"2001-01-01","10508.1","4.2"
"2001-01-01","10508.1","4.1"
"2001-01-01","10508.1","4.2"
"2001-01-01","10508.121000000001","4.2"
"2001-01-01","10508.121000000001","4.1"
"2001-01-01","10508.121000000001","4.2"
"2001-01-01","10472.879","4.2"
"2001-01-01","10472.879","4.1"
"2001-01-01","10472.879","4.2"
"2001-04-01","10217.6","4.4"
"2001-04-01","10217.6","4.5"
"2001-04-01","10201.6","4.4"
"2001-04-01","10201.6","4.5"
"2001-04-01","10202.6","4.4"
"2001-04-01","10202.6","4.5"
"2001-04-01","10049.9","4.4"
"2001-04-01","10049.9","4.5"
"2001-04-01","10088.2","4.4"
"2001-04-01","10088.2","4.5"
"2001-04-01","10128.9","4.4"
"2001-04-01","10128.9","4.5"
"2001-04-01","10301.3","4.4"
"2001-04-01","10301.3","4.5"
"2001-04-01","10641.6","4.4"
"2001-04-01","10641.6","4.5"
"2001-04-01","10638.4","4.4"
"2001-04-01","10638.4","4.5"
"2001-04-01","10638.383999999998","4.4"
"2001-04-01","10638.383999999998","4.5"
"2001-04-01","10597.822","4.4"
"2001-04-01","10597.822","4.5"
"2001-07-01","10247.7","4.6"
"2001-07-01","10247.7","4.5"
"2001-07-01","10229.7","4.6"
"2001-07-01","10229.7","4.5"
"2001-07-01","10224.9","4.6"
"2001-07-01","10224.9","4.5"
"2001-07-01","10097.7","4.6"
"2001-07-01","10097.7","4.5"
"2001-07-01","10096.2","4.6"
"2001-07-01","10096.2","4.5"
"2001-07-01","10135.1","4.6"
"2001-07-01","10135.1","4.5"
"2001-07-01","10305.2","4.6"
"2001-07-01","10305.2","4.5"
"2001-07-01","10644.3","4.6"
"2001-07-01","10644.3","4.5"
"2001-07-01","10639.5","4.6"
"2001-07-01","10639.5","4.5"
"2001-07-01","10639.486","4.6"
"2001-07-01","10639.486","4.5"
"2001-07-01","10596.294","4.6"
"2001-07-01","10596.294","4.5"
"2001-10-01","10221.6","5.3"
"2001-10-01","10221.6","5.4"
"2001-10-01","10253.2","5.3"
"2001-10-01","10253.2","5.4"
"2001-10-01","10263.3","5.3"
"2001-10-01","10263.3","5.4"
"2001-10-01","10152.9","5.3"
"2001-10-01","10152.9","5.4"
"2001-10-01","10193.9","5.3"
"2001-10-01","10193.9","5.4"
"2001-10-01","10226.3","5.3"
"2001-10-01","10226.3","5.4"
"2001-10-01","10373.1","5.3"
"2001-10-01","10373.1","5.4"
"2001-10-01","10702.7","5.3"
"2001-10-01","10702.7","5.4"
"2001-10-01","10701.3","5.3"
"2001-10-01","10701.3","5.4"
"2001-10-01","10701.317","5.3"
"2001-10-01","10701.317","5.4"
"2001-10-01","10660.294","5.3"
"2001-10-01","10660.294","5.4"
"2002-01-01","10431.3","5.7"
"2002-01-01","10431.3","5.6"
"2002-01-01","10428.8","5.7"
"2002-01-01","10428.8","5.6"
"2002-01-01","10449.8","5.7"
"2002-01-01","10449.8","5.6"
"2002-01-01","10313.1","5.7"
"2002-01-01","10313.1","5.6"
"2002-01-01","10329.3","5.7"
"2002-01-01","10329.3","5.6"
"2002-01-01","10338.2","5.7"
"2002-01-01","10338.2","5.6"
"2002-01-01","10333.3","5.7"
"2002-01-01","10333.3","5.6"
"2002-01-01","10498.7","5.7"
"2002-01-01","10498.7","5.6"
"2002-01-01","10837.3","5.7"
"2002-01-01","10837.3","5.6"
"2002-01-01","10834.4","5.7"
"2002-01-01","10834.4","5.6"
"2002-01-01","10834.445","5.7"
"2002-01-01","10834.445","5.6"
"2002-01-01","10788.952","5.7"
"2002-01-01","10788.952","5.6"
"2002-04-01","10369.9","5.9"
"2002-04-01","10369.9","6"
"2002-04-01","10371","5.9"
"2002-04-01","10371","6"
"2002-04-01","10376.9","5.9"
"2002-04-01","10376.9","6"
"2002-04-01","10428.3","5.9"
"2002-04-01","10428.3","6"
"2002-04-01","10445.7","5.9"
"2002-04-01","10445.7","6"
"2002-04-01","10426.6","5.9"
"2002-04-01","10426.6","6"
"2002-04-01","10601.9","5.9"
"2002-04-01","10601.9","6"
"2002-04-01","10938","5.9"
"2002-04-01","10938","6"
"2002-04-01","10934.8","5.9"
"2002-04-01","10934.8","6"
"2002-04-01","10934.752","5.9"
"2002-04-01","10934.752","6"
"2002-04-01","10893.207","5.9"
"2002-04-01","10893.207","6"
"2002-07-01","10486.1","5.8"
"2002-07-01","10486.1","5.9"
"2002-07-01","10503.7","5.8"
"2002-07-01","10503.7","5.9"
"2002-07-01","10506.2","5.8"
"2002-07-01","10506.2","5.9"
"2002-07-01","10542","5.8"
"2002-07-01","10542","5.9"
"2002-07-01","10546.5","5.8"
"2002-07-01","10546.5","5.9"
"2002-07-01","10527.4","5.8"
"2002-07-01","10527.4","5.9"
"2002-07-01","10701.7","5.8"
"2002-07-01","10701.7","5.9"
"2002-07-01","11039.8","5.8"
"2002-07-01","11039.8","5.9"
"2002-07-01","11037.1","5.8"
"2002-07-01","11037.1","5.9"
"2002-07-01","11037.056999999999","5.8"
"2002-07-01","11037.056999999999","5.9"
"2002-07-01","10992.051000000001","5.8"
"2002-07-01","10992.051000000001","5.9"
"2002-10-01","10572.3","5.7"
"2002-10-01","10572.3","5.8"
"2002-10-01","10572.3","5.7"
"2002-10-01","10586.3","5.7"
"2002-10-01","10586.3","5.8"
"2002-10-01","10586.3","5.7"
"2002-10-01","10588.8","5.7"
"2002-10-01","10588.8","5.8"
"2002-10-01","10588.8","5.7"
"2002-10-01","10623.7","5.7"
"2002-10-01","10623.7","5.8"
"2002-10-01","10623.7","5.7"
"2002-10-01","10617.5","5.7"
"2002-10-01","10617.5","5.8"
"2002-10-01","10617.5","5.7"
"2002-10-01","10591.1","5.7"
"2002-10-01","10591.1","5.8"
"2002-10-01","10591.1","5.7"
"2002-10-01","10766.9","5.7"
"2002-10-01","10766.9","5.8"
"2002-10-01","10766.9","5.7"
"2002-10-01","11105.7","5.7"
"2002-10-01","11105.7","5.8"
"2002-10-01","11105.7","5.7"
"2002-10-01","11103.8","5.7"
"2002-10-01","11103.8","5.8"
"2002-10-01","11103.8","5.7"
"2002-10-01","11103.833999999999","5.7"
"2002-10-01","11103.833999999999","5.8"
"2002-10-01","11103.833999999999","5.7"
"2002-10-01","11071.463","5.7"
"2002-10-01","11071.463","5.8"
"2002-10-01","11071.463","5.7"
"2003-01-01","10697.6","5.8"
"2003-01-01","10697.6","5.7"
"2003-01-01","10704.2","5.8"
"2003-01-01","10704.2","5.7"
"2003-01-01","10688.4","5.8"
"2003-01-01","10688.4","5.7"
"2003-01-01","10735.8","5.8"
"2003-01-01","10735.8","5.7"
"2003-01-01","10744.6","5.8"
"2003-01-01","10744.6","5.7"
"2003-01-01","10717","5.8"
"2003-01-01","10717","5.7"
"2003-01-01","10705.6","5.8"
"2003-01-01","10705.6","5.7"
"2003-01-01","10888.4","5.8"
"2003-01-01","10888.4","5.7"
"2003-01-01","10887.4","5.8"
"2003-01-01","10887.4","5.7"
"2003-01-01","11230.8","5.8"
"2003-01-01","11230.8","5.7"
"2003-01-01","11230.1","5.8"
"2003-01-01","11230.1","5.7"
"2003-01-01","11230.078000000001","5.8"
"2003-01-01","11230.078000000001","5.7"
"2003-01-01","11183.507","5.8"
"2003-01-01","11183.507","5.7"
"2003-04-01","10777.3","6"
"2003-04-01","10793.9","6"
"2003-04-01","10802.7","6"
"2003-04-01","10846.7","6"
"2003-04-01","10884","6"
"2003-04-01","10844.6","6"
"2003-04-01","10831.8","6"
"2003-04-01","11008.1","6"
"2003-04-01","11011.6","6"
"2003-04-01","11371.4","6"
"2003-04-01","11370.7","6"
"2003-04-01","11370.653","6"
"2003-04-01","11312.875","6"
"2003-07-01","11038.4","6.2"
"2003-07-01","11063.4","6.2"
"2003-07-01","11107","6.2"
"2003-07-01","11116.7","6.2"
"2003-07-01","11087.4","6.2"
"2003-07-01","11086.1","6.2"
"2003-07-01","11255.7","6.2"
"2003-07-01","11255.1","6.2"
"2003-07-01","11628.4","6.2"
"2003-07-01","11625.1","6.2"
"2003-07-01","11625.136999999999","6.2"
"2003-07-01","11567.326000000001","6.2"
"2003-10-01","11246.3","6"
"2003-10-01","11252.3","6"
"2003-10-01","11262","6"
"2003-10-01","11270.9","6"
"2003-10-01","11236","6"
"2003-10-01","11219.5","6"
"2003-10-01","11416.5","6"
"2003-10-01","11414.8","6"
"2003-10-01","11818.5","6"
"2003-10-01","11816.8","6"
"2003-10-01","11816.827","6"
"2003-10-01","11769.275","6"
"2004-01-01","11447.8","5.7"
"2004-01-01","11447.8","5.6"
"2004-01-01","11459.6","5.7"
"2004-01-01","11459.6","5.6"
"2004-01-01","11451.2","5.7"
"2004-01-01","11451.2","5.6"
"2004-01-01","11472.6","5.7"
"2004-01-01","11472.6","5.6"
"2004-01-01","11457.1","5.7"
"2004-01-01","11457.1","5.6"
"2004-01-01","11430.9","5.7"
"2004-01-01","11430.9","5.6"
"2004-01-01","11405.5","5.7"
"2004-01-01","11405.5","5.6"
"2004-01-01","11597.2","5.7"
"2004-01-01","11597.2","5.6"
"2004-01-01","11589.9","5.7"
"2004-01-01","11589.9","5.6"
"2004-01-01","11991.4","5.7"
"2004-01-01","11991.4","5.6"
"2004-01-01","11988.4","5.7"
"2004-01-01","11988.4","5.6"
"2004-01-01","11988.403","5.7"
"2004-01-01","11988.403","5.6"
"2004-01-01","11920.169","5.7"
"2004-01-01","11920.169","5.6"
"2004-04-01","11649.3","5.6"
"2004-04-01","11649.3","5.5"
"2004-04-01","11649.3","5.6"
"2004-04-01","11643.1","5.6"
"2004-04-01","11643.1","5.5"
"2004-04-01","11643.1","5.6"
"2004-04-01","11657.5","5.6"
"2004-04-01","11657.5","5.5"
"2004-04-01","11657.5","5.6"
"2004-04-01","11666.1","5.6"
"2004-04-01","11666.1","5.5"
"2004-04-01","11666.1","5.6"
"2004-04-01","11649.3","5.6"
"2004-04-01","11649.3","5.5"
"2004-04-01","11649.3","5.6"
"2004-04-01","11610.3","5.6"
"2004-04-01","11610.3","5.5"
"2004-04-01","11610.3","5.6"
"2004-04-01","11778.4","5.6"
"2004-04-01","11778.4","5.5"
"2004-04-01","11778.4","5.6"
"2004-04-01","11762.9","5.6"
"2004-04-01","11762.9","5.5"
"2004-04-01","11762.9","5.6"
"2004-04-01","12183.5","5.6"
"2004-04-01","12183.5","5.5"
"2004-04-01","12183.5","5.6"
"2004-04-01","12181.4","5.6"
"2004-04-01","12181.4","5.5"
"2004-04-01","12181.4","5.6"
"2004-04-01","12181.398000000001","5.6"
"2004-04-01","12181.398000000001","5.5"
"2004-04-01","12181.398000000001","5.6"
"2004-04-01","12108.987","5.6"
"2004-04-01","12108.987","5.5"
"2004-04-01","12108.987","5.6"
"2004-07-01","11803.5","5.5"
"2004-07-01","11810","5.5"
"2004-07-01","11814.9","5.5"
"2004-07-01","11818.8","5.5"
"2004-07-01","11799.4","5.5"
"2004-07-01","11779.4","5.5"
"2004-07-01","11950.5","5.5"
"2004-07-01","11936.3","5.5"
"2004-07-01","12369.4","5.5"
"2004-07-01","12367.7","5.5"
"2004-07-01","12367.743999999999","5.5"
"2004-07-01","12303.34","5.5"
"2004-10-01","11967","5.5"
"2004-10-01","11967","5.4"
"2004-10-01","11967","5.5"
"2004-10-01","11988.9","5.5"
"2004-10-01","11988.9","5.4"
"2004-10-01","11988.9","5.5"
"2004-10-01","11994.8","5.5"
"2004-10-01","11994.8","5.4"
"2004-10-01","11994.8","5.5"
"2004-10-01","11995.2","5.5"
"2004-10-01","11995.2","5.4"
"2004-10-01","11995.2","5.5"
"2004-10-01","11970.3","5.5"
"2004-10-01","11970.3","5.4"
"2004-10-01","11970.3","5.5"
"2004-10-01","11948.5","5.5"
"2004-10-01","11948.5","5.4"
"2004-10-01","11948.5","5.5"
"2004-10-01","12144.9","5.5"
"2004-10-01","12144.9","5.4"
"2004-10-01","12144.9","5.5"
"2004-10-01","12123.9","5.5"
"2004-10-01","12123.9","5.4"
"2004-10-01","12123.9","5.5"
"2004-10-01","12563.8","5.5"
"2004-10-01","12563.8","5.4"
"2004-10-01","12563.8","5.5"
"2004-10-01","12562.2","5.5"
"2004-10-01","12562.2","5.4"
"2004-10-01","12562.2","5.5"
"2004-10-01","12562.163","5.5"
"2004-10-01","12562.163","5.4"
"2004-10-01","12562.163","5.5"
"2004-10-01","12522.425","5.5"
"2004-10-01","12522.425","5.4"
"2004-10-01","12522.425","5.5"
"2005-01-01","12182.7","5.3"
"2005-01-01","12182.7","5.2"
"2005-01-01","12191.7","5.3"
"2005-01-01","12191.7","5.2"
"2005-01-01","12198.8","5.3"
"2005-01-01","12198.8","5.2"
"2005-01-01","12173.2","5.3"
"2005-01-01","12173.2","5.2"
"2005-01-01","12154","5.3"
"2005-01-01","12154","5.2"
"2005-01-01","12155.4","5.3"
"2005-01-01","12155.4","5.2"
"2005-01-01","12379.5","5.3"
"2005-01-01","12379.5","5.2"
"2005-01-01","12361.8","5.3"
"2005-01-01","12361.8","5.2"
"2005-01-01","12816.2","5.3"
"2005-01-01","12816.2","5.2"
"2005-01-01","12813.7","5.3"
"2005-01-01","12813.7","5.2"
"2005-01-01","12813.729","5.3"
"2005-01-01","12813.729","5.2"
"2005-01-01","12761.337","5.3"
"2005-01-01","12761.337","5.2"
"2005-04-01","12376.2","5.2"
"2005-04-01","12376.2","5.1"
"2005-04-01","12376.2","5.2"
"2005-04-01","12373.1","5.2"
"2005-04-01","12373.1","5.1"
"2005-04-01","12373.1","5.2"
"2005-04-01","12378","5.2"
"2005-04-01","12378","5.1"
"2005-04-01","12378","5.2"
"2005-04-01","12346.1","5.2"
"2005-04-01","12346.1","5.1"
"2005-04-01","12346.1","5.2"
"2005-04-01","12317.4","5.2"
"2005-04-01","12317.4","5.1"
"2005-04-01","12317.4","5.2"
"2005-04-01","12297.5","5.2"
"2005-04-01","12297.5","5.1"
"2005-04-01","12297.5","5.2"
"2005-04-01","12516.8","5.2"
"2005-04-01","12516.8","5.1"
"2005-04-01","12516.8","5.2"
"2005-04-01","12500","5.2"
"2005-04-01","12500","5.1"
"2005-04-01","12500","5.2"
"2005-04-01","12975.7","5.2"
"2005-04-01","12975.7","5.1"
"2005-04-01","12975.7","5.2"
"2005-04-01","12974.1","5.2"
"2005-04-01","12974.1","5.1"
"2005-04-01","12974.1","5.2"
"2005-04-01","12974.083","5.2"
"2005-04-01","12974.083","5.1"
"2005-04-01","12974.083","5.2"
"2005-04-01","12910.021999999999","5.2"
"2005-04-01","12910.021999999999","5.1"
"2005-04-01","12910.021999999999","5.2"
"2005-07-01","12589.6","5"
"2005-07-01","12601","5"
"2005-07-01","12605.7","5"
"2005-07-01","12573.5","5"
"2005-07-01","12558.8","5"
"2005-07-01","12538.2","5"
"2005-07-01","12741.6","5"
"2005-07-01","12728.6","5"
"2005-07-01","13206.5","5"
"2005-07-01","13205.4","5"
"2005-07-01","13205.445","5"
"2005-07-01","13142.873","5"
"2005-10-01","12735.3","5"
"2005-10-01","12735.3","4.9"
"2005-10-01","12735.3","5"
"2005-10-01","12760.4","5"
"2005-10-01","12760.4","4.9"
"2005-10-01","12760.4","5"
"2005-10-01","12766.1","5"
"2005-10-01","12766.1","4.9"
"2005-10-01","12766.1","5"
"2005-10-01","12730.5","5"
"2005-10-01","12730.5","4.9"
"2005-10-01","12730.5","5"
"2005-10-01","12705.5","5"
"2005-10-01","12705.5","4.9"
"2005-10-01","12705.5","5"
"2005-10-01","12696.4","5"
"2005-10-01","12696.4","4.9"
"2005-10-01","12696.4","5"
"2005-10-01","12915.6","5"
"2005-10-01","12915.6","4.9"
"2005-10-01","12915.6","5"
"2005-10-01","12901.4","5"
"2005-10-01","12901.4","4.9"
"2005-10-01","12901.4","5"
"2005-10-01","13383.3","5"
"2005-10-01","13383.3","4.9"
"2005-10-01","13383.3","5"
"2005-10-01","13381.6","5"
"2005-10-01","13381.6","4.9"
"2005-10-01","13381.6","5"
"2005-10-01","13381.628999999999","5"
"2005-10-01","13381.628999999999","4.9"
"2005-10-01","13381.628999999999","5"
"2005-10-01","13332.316","5"
"2005-10-01","13332.316","4.9"
"2005-10-01","13332.316","5"
"2006-01-01","13020.9","4.7"
"2006-01-01","13037.4","4.7"
"2006-01-01","13042.3","4.7"
"2006-01-01","13008.4","4.7"
"2006-01-01","12964.6","4.7"
"2006-01-01","12959.6","4.7"
"2006-01-01","13183.5","4.7"
"2006-01-01","13161.4","4.7"
"2006-01-01","13649.8","4.7"
"2006-01-01","13648.9","4.7"
"2006-01-01","13648.903999999999","4.7"
"2006-01-01","13603.933","4.7"
"2006-04-01","13193.9","4.7"
"2006-04-01","13209.7","4.7"
"2006-04-01","13197.3","4.7"
"2006-04-01","13155","4.7"
"2006-04-01","13134.1","4.7"
"2006-04-01","13347.8","4.7"
"2006-04-01","13330.4","4.7"
"2006-04-01","13802.9","4.7"
"2006-04-01","13799.8","4.7"
"2006-04-01","13799.794","4.7"
"2006-04-01","13749.806","4.7"
"2006-07-01","13308.3","4.7"
"2006-07-01","13308.3","4.8"
"2006-07-01","13327.1","4.7"
"2006-07-01","13327.1","4.8"
"2006-07-01","13322.6","4.7"
"2006-07-01","13322.6","4.8"
"2006-07-01","13266.9","4.7"
"2006-07-01","13266.9","4.8"
"2006-07-01","13249.6","4.7"
"2006-07-01","13249.6","4.8"
"2006-07-01","13452.9","4.7"
"2006-07-01","13452.9","4.8"
"2006-07-01","13432.8","4.7"
"2006-07-01","13432.8","4.8"
"2006-07-01","13910.5","4.7"
"2006-07-01","13910.5","4.8"
"2006-07-01","13908.5","4.7"
"2006-07-01","13908.5","4.8"
"2006-07-01","13908.498","4.7"
"2006-07-01","13908.498","4.8"
"2006-07-01","13867.469","4.7"
"2006-07-01","13867.469","4.8"
"2006-10-01","13487.2","4.4"
"2006-10-01","13449.9","4.4"
"2006-10-01","13458.2","4.4"
"2006-10-01","13392.3","4.4"
"2006-10-01","13370.1","4.4"
"2006-10-01","13611.5","4.4"
"2006-10-01","13584.2","4.4"
"2006-10-01","14068.4","4.4"
"2006-10-01","14066.4","4.4"
"2006-10-01","14066.37","4.4"
"2006-10-01","14037.228000000001","4.4"
"2007-01-01","13632.6","4.6"
"2007-01-01","13613","4.6"
"2007-01-01","13620.2","4.6"
"2007-01-01","13551.9","4.6"
"2007-01-01","13510.9","4.6"
"2007-01-01","13795.6","4.6"
"2007-01-01","13789.5","4.6"
"2007-01-01","13758.5","4.6"
"2007-01-01","14235","4.6"
"2007-01-01","14233.2","4.6"
"2007-01-01","14233.226","4.6"
"2007-01-01","14208.569","4.6"
"2007-04-01","13755.9","4.5"
"2007-04-01","13774.7","4.5"
"2007-04-01","13768.8","4.5"
"2007-04-01","13737.5","4.5"
"2007-04-01","13997.2","4.5"
"2007-04-01","14008.2","4.5"
"2007-04-01","13976.8","4.5"
"2007-04-01","14424.5","4.5"
"2007-04-01","14422.3","4.5"
"2007-04-01","14422.313","4.5"
"2007-04-01","14382.363000000001","4.5"
"2007-07-01","13926.7","4.7"
"2007-07-01","13926.7","4.6"
"2007-07-01","13926.7","4.7"
"2007-07-01","13926.7","4.6"
"2007-07-01","13967.3","4.7"
"2007-07-01","13967.3","4.6"
"2007-07-01","13967.3","4.7"
"2007-07-01","13967.3","4.6"
"2007-07-01","13970.5","4.7"
"2007-07-01","13970.5","4.6"
"2007-07-01","13970.5","4.7"
"2007-07-01","13970.5","4.6"
"2007-07-01","13950.6","4.7"
"2007-07-01","13950.6","4.6"
"2007-07-01","13950.6","4.7"
"2007-07-01","13950.6","4.6"
"2007-07-01","14179.9","4.7"
"2007-07-01","14179.9","4.6"
"2007-07-01","14179.9","4.7"
"2007-07-01","14179.9","4.6"
"2007-07-01","14158.2","4.7"
"2007-07-01","14158.2","4.6"
"2007-07-01","14158.2","4.7"
"2007-07-01","14158.2","4.6"
"2007-07-01","14126.2","4.7"
"2007-07-01","14126.2","4.6"
"2007-07-01","14126.2","4.7"
"2007-07-01","14126.2","4.6"
"2007-07-01","14571.9","4.7"
"2007-07-01","14571.9","4.6"
"2007-07-01","14571.9","4.7"
"2007-07-01","14571.9","4.6"
"2007-07-01","14569.7","4.7"
"2007-07-01","14569.7","4.6"
"2007-07-01","14569.7","4.7"
"2007-07-01","14569.7","4.6"
"2007-07-01","14569.675","4.7"
"2007-07-01","14569.675","4.6"
"2007-07-01","14569.675","4.7"
"2007-07-01","14569.675","4.6"
"2007-07-01","14535.003","4.7"
"2007-07-01","14535.003","4.6"
"2007-07-01","14535.003","4.7"
"2007-07-01","14535.003","4.6"
"2007-10-01","14080.8","4.7"
"2007-10-01","14080.8","4.8"
"2007-10-01","14080.8","4.7"
"2007-10-01","14084.1","4.7"
"2007-10-01","14084.1","4.8"
"2007-10-01","14084.1","4.7"
"2007-10-01","14074.2","4.7"
"2007-10-01","14074.2","4.8"
"2007-10-01","14074.2","4.7"
"2007-10-01","14031.2","4.7"
"2007-10-01","14031.2","4.8"
"2007-10-01","14031.2","4.7"
"2007-10-01","14337.9","4.7"
"2007-10-01","14337.9","4.8"
"2007-10-01","14337.9","4.7"
"2007-10-01","14291.3","4.7"
"2007-10-01","14291.3","4.8"
"2007-10-01","14291.3","4.7"
"2007-10-01","14253.2","4.7"
"2007-10-01","14253.2","4.8"
"2007-10-01","14253.2","4.7"
"2007-10-01","14690","4.7"
"2007-10-01","14690","4.8"
"2007-10-01","14690","4.7"
"2007-10-01","14685.3","4.7"
"2007-10-01","14685.3","4.8"
"2007-10-01","14685.3","4.7"
"2007-10-01","14685.33","4.7"
"2007-10-01","14685.33","4.8"
"2007-10-01","14685.33","4.7"
"2007-10-01","14681.501","4.7"
"2007-10-01","14681.501","4.8"
"2007-10-01","14681.501","4.7"
"2008-01-01","14185.2","5"
"2008-01-01","14185.2","4.9"
"2008-01-01","14195.6","5"
"2008-01-01","14195.6","4.9"
"2008-01-01","14201.1","5"
"2008-01-01","14201.1","4.9"
"2008-01-01","14150.8","5"
"2008-01-01","14150.8","4.9"
"2008-01-01","14373.9","5"
"2008-01-01","14373.9","4.9"
"2008-01-01","14328.4","5"
"2008-01-01","14328.4","4.9"
"2008-01-01","14273.9","5"
"2008-01-01","14273.9","4.9"
"2008-01-01","14672.9","5"
"2008-01-01","14672.9","4.9"
"2008-01-01","14668.4","5"
"2008-01-01","14668.4","4.9"
"2008-01-01","14668.445","5"
"2008-01-01","14668.445","4.9"
"2008-01-01","14651.038999999999","5"
"2008-01-01","14651.038999999999","4.9"
"2008-04-01","14256.5","5"
"2008-04-01","14256.5","4.9"
"2008-04-01","14256.5","5"
"2008-04-01","14312.5","5"
"2008-04-01","14312.5","4.9"
"2008-04-01","14312.5","5"
"2008-04-01","14294.5","5"
"2008-04-01","14294.5","4.9"
"2008-04-01","14294.5","5"
"2008-04-01","14497.8","5"
"2008-04-01","14497.8","4.9"
"2008-04-01","14497.8","5"
"2008-04-01","14471.8","5"
"2008-04-01","14471.8","4.9"
"2008-04-01","14471.8","5"
"2008-04-01","14415.5","5"
"2008-04-01","14415.5","4.9"
"2008-04-01","14415.5","5"
"2008-04-01","14817.1","5"
